pos	cM
141602263	146.696753
141605970	146.696796
141608987	146.696796
141616309	146.696796
141616896	146.698175
141621039	146.700037
141625233	146.706663
141626101	146.707271
141626485	146.707363
141642860	146.714075
141642887	146.714075
141647811	146.714075
141648280	146.714083
141648606	146.714094
141650411	146.714198
141656816	146.714202
141657498	146.714203
141659258	146.714207
141662490	146.714243
141662547	146.714243
141663590	146.714265
141664301	146.714292
141664534	146.714305
141665651	146.714415
141668278	146.723961
141668974	146.790905
141669308	146.974539
141671175	147.088425
141671960	147.127657
141675972	147.137866
141677085	147.138782
141678293	147.139341
141678370	147.139359
141683605	147.140035
141684949	147.140054
141686585	147.140069
141690270	147.140088
141691132	147.140091
141692897	147.140558
141694566	147.140959
141695964	147.141252
141697633	147.145585
141699017	147.147305
141699620	147.147913
141701260	147.148826
141702160	147.149174
141702255	147.149197
141702302	147.149204
141702707	147.149242
141703653	147.149288
141706734	147.149378
141710207	147.176266
141710290	147.176678
141710514	147.176683
141712432	147.198096
141714767	147.200735
141719455	147.201321
141722215	147.201322
141724163	147.201322
141733457	147.201534
141738095	147.201607
141739301	147.201750
141740010	147.201768
141740935	147.201797
141745571	147.201944
141750174	147.202140
141751280	147.215811
141752119	147.215846
141752879	147.216061
141770593	147.220024
141770888	147.220124
141772710	147.220124
141772888	147.230792
141773012	147.241783
141779251	147.252153
141788616	147.252153
141790262	147.252153
141791889	147.252153
141792027	147.252154
141792285	147.252423
141799855	147.275845
141803419	147.276554
141807458	147.278147
141807603	147.278197
141809987	147.280396
141810786	147.280415
141813160	147.280494
141818341	147.280871
141818354	147.280936
141819214	147.286809
141821410	147.307667
141821502	147.307681
141821796	147.307774
141823274	147.308501
141824074	147.308502
141825676	147.308504
141828438	147.308509
141829535	147.308513
141829728	147.308514
141830103	147.308578
141831243	147.308893
141831276	147.309318
141832322	147.328060
141832497	147.334230
141836367	147.723358
141836754	147.926718
141837733	148.122586
141838707	148.122586
141838930	148.122586
141840700	148.122586
141840747	148.122586
141841038	148.122586
141841970	148.122586
141842084	148.122586
141842681	148.122586
141845232	148.128023
141846469	148.129314
141847241	148.129917
141847320	148.129962
141850559	148.131267
141858088	148.131267
141859043	148.131267
141860258	148.162797
141860961	148.162804
141864700	148.180385
141866750	148.180453
141868409	148.197870
141869656	148.197911
141872044	148.197911
141874174	148.197912
141874309	148.197912
141874586	148.197914
141875607	148.212208
141876230	148.238453
141876529	148.238456
141878248	148.239523
141879379	148.280175
141879501	148.280251
141880515	148.282205
141890513	148.295791
141892643	148.296058
141894971	148.328027
141895317	148.328668
141896464	148.328676
141898071	148.380919
141899146	148.386929
141900034	148.387840
141900355	148.387840
141900659	148.387840
141900760	148.387840
141900923	148.394150
141900968	148.394150
141903065	148.394247
141904253	148.394613
141904305	148.394615
141905364	148.395073
141905856	148.395820
141909767	148.422242
141915687	148.422540
141917132	148.428418
141921348	148.428848
141922612	148.429356
141924071	148.436684
141924842	148.436797
141927613	148.437317
141928708	148.437394
141934393	148.437520
141935576	148.437684
141936222	148.445599
141937247	148.456836
141939562	148.457017
141939795	148.457147
141940309	148.461204
141940857	148.511796
141941488	148.564333
141943767	148.564710
141944108	148.564710
141953616	148.564710
141955303	148.564710
141955756	148.564901
141957024	148.564978
141957398	148.564978
141963373	148.571366
141973074	148.573447
141973564	148.573447
141973889	148.574610
141975436	148.580230
141975984	148.587606
141975994	148.587606
141977410	148.587647
141981647	148.587816
141982218	148.587820
141982283	148.588259
141985036	148.630647
141985687	148.692511
141985857	148.717313
141986412	148.717734
141987995	148.750159
141988223	148.750208
141988749	148.751494
141993884	148.753596
141994899	148.753650
141995073	148.753650
141996549	148.753650
142003020	148.753650
142004457	148.754533
142005664	148.754598
142005989	148.755473
142006547	148.757489
142008015	148.792542
142008264	148.792951
142011562	148.793013
142017853	148.793630
142020045	148.796316
142020170	148.796376
142021241	148.798585
142023405	148.837995
142024962	148.841205
142031110	148.842178
142032390	148.842248
142036216	148.842351
142043598	148.842871
142048733	148.842922
142052092	148.843785
142058199	148.847825
142058896	148.848698
142058959	148.848830
142060174	148.861423
142066201	148.862673
142071493	148.866649
142071896	148.866667
142072680	148.867965
142072811	148.884968
142073061	148.885382
142073968	148.887789
142077257	148.888002
142077786	148.894949
142080105	148.895429
142081488	148.897114
142087156	148.897689
142087230	148.897859
142087252	148.897966
142087429	148.899383
142087476	148.899415
142087650	148.899887
142087971	148.944053
142087972	148.944053
142087998	148.944480
142088650	149.308637
142088761	149.309289
142088837	149.310246
142089023	149.371374
142089343	149.423290
142089773	149.423290
142091285	149.423290
142091625	149.423290
142093391	149.423290
142094189	149.423290
142096801	149.430251
142098771	149.444862
142099072	149.445416
142099943	149.448690
142100285	149.448701
142100668	149.448767
142101675	149.448824
142103907	149.449288
142104405	149.449878
142106405	149.450673
142107038	149.458982
142108775	149.541095
142109190	149.541113
142112890	149.541211
142115927	149.541540
142115955	149.541680
142123353	149.541685
142133067	149.541685
142134008	149.541695
142135607	149.541709
142136833	149.543458
142136871	149.543464
142138792	149.570923
142144499	149.571852
142148088	149.572174
142150781	149.581175
142156316	149.590453
142157961	149.590600
142159615	149.590700
142161035	149.590731
142161334	149.593357
142161399	149.593773
142162838	149.597035
142164771	149.597044
142168549	149.598173
142169349	149.600158
142170032	149.602519
142172234	149.602629
142172889	149.602629
142173395	149.602664
142174241	149.602794
142175728	149.626110
142175865	149.626155
142175967	149.629688
142176137	149.629722
142176200	149.629752
142176628	149.682864
142176902	149.692030
142177015	149.758319
142177140	149.830815
142177938	149.843379
142177986	149.843401
142178272	149.843445
142178827	149.843481
142182644	149.843512
142184708	149.845340
142186904	149.851017
142188676	149.852614
142199889	149.855417
142201764	149.855433
142202076	149.857291
142216468	149.865628
142225567	149.865952
142235055	149.866042
142235581	149.866045
142237303	149.866045
142240226	149.866045
142243355	149.867481
142245725	149.869428
142246051	149.875182
142248358	149.875580
142250077	149.880272
142250429	149.917284
142251753	149.931226
142254229	149.931226
142254913	149.931226
142256102	149.931226
142258672	149.933641
142259053	149.933777
142260527	149.933941
142264192	149.934382
142278038	149.939557
142278348	149.939557
142278952	149.939671
142281367	149.941590
142282368	149.941590
142283206	149.941590
142292550	149.941591
142293779	149.941591
142294486	149.941591
142295051	149.941598
142296408	149.941703
142297039	150.042335
142297187	150.153397
142297561	150.211558
142297826	150.214318
142301611	150.226086
142303019	150.233269
142303368	150.233642
142307437	150.234689
142307517	150.234706
142307961	150.234729
142308327	150.234734
142311369	150.234751
142316115	150.237416
142317849	150.237889
142320497	150.237889
142320989	150.237889
142324834	150.237889
142328472	150.240512
142329027	150.240645
142329046	150.240646
142329198	150.240648
142333432	150.241069
142333992	150.254640
142334022	150.254643
142334908	150.255015
142338013	150.260944
142338864	150.260995
142345460	150.262402
142345593	150.265753
142345749	150.284262
142346190	150.285782
142346232	150.307398
142346363	150.307850
142347104	150.309173
142347284	150.309173
142348372	150.309173
142353144	150.309173
142354086	150.309174
142362365	150.309537
142362665	150.309545
142363056	150.310120
142363699	150.310124
142365141	150.315899
142372751	150.340219
142373527	150.340572
142374412	150.344104
142375574	150.344904
142379843	150.345432
142383820	150.345848
142385076	150.345901
142387274	150.346178
142390034	150.346348
142390516	150.346391
142391018	150.352035
142391172	150.356080
142402823	150.358007
142408672	150.358020
142423608	150.358028
142434828	150.358071
142441217	150.358082
142445543	150.358152
142447283	150.358362
142453934	150.402595
142461277	150.404769
142463847	150.404876
142465894	150.405802
142466787	150.429643
142471427	150.435512
142472390	150.435629
142476975	150.448696
142477948	150.449392
142484161	150.450699
142485019	150.483278
142488098	150.510498
142491021	150.514993
142491354	150.515046
142491748	150.515070
142495597	150.515088
142499241	150.515089
142499604	150.515582
142501046	150.633276
142501337	150.641023
142501619	150.643695
142501754	150.644117
142504800	150.645955
142507995	150.646107
142508138	150.646362
142509530	150.650978
142509699	150.651973
142510333	150.659411
142513500	150.659412
142519201	150.659433
142520198	150.663624
142520430	150.663880
142521509	150.709564
142521926	150.737744
142523556	150.738482
142524780	150.738932
142526523	150.746479
142526642	150.756424
142526682	150.756770
142527416	150.803646
142528674	150.805724
142529250	150.805724
142533197	150.805758
142544887	150.805761
142546636	150.805859
142548020	150.816820
142548188	150.816830
142550446	150.828116
142562220	150.828776
142564028	150.829409
142571712	150.829567
142573531	150.829567
142584005	150.829567
142589333	150.829568
142601000	150.829573
142606326	150.829579
142607900	150.829586
142616876	150.830151
142620825	150.834706
142625955	150.835261
142632191	150.852131
142632777	150.878949
142633067	150.922546
142633157	150.963972
142633567	150.964554
142633625	150.964555
142639212	150.964555
142639816	150.964555
142644671	150.964555
142651257	150.967343
142656689	150.967468
142669597	150.978027
142671088	150.978078
142677059	150.980503
142677253	150.980537
142677696	150.980547
142686563	150.980547
142686586	150.980547
142692784	150.981095
142693545	150.981549
142703291	151.003781
142708165	151.006247
142713062	151.006249
142715373	151.006251
142716386	151.006329
142718249	151.006523
142722747	151.008308
142724177	151.010913
142730282	151.046181
142735329	151.046377
142736410	151.046433
142736530	151.046434
142745715	151.046435
142751853	151.046435
142755346	151.046435
142776579	151.046435
142777846	151.046490
142785204	151.047583
142794243	151.085392
142799524	151.089191
142823579	151.111358
142829148	151.111483
142829240	151.111485
142832093	151.111610
142832211	151.111610
142834023	151.118064
142835543	151.118064
142835947	151.118064
142836477	151.118071
142838574	151.118124
142839426	151.118162
142839471	151.118167
142840898	151.119038
142844615	151.122358
142845290	151.124472
142845606	151.124472
142846845	151.125142
142847738	151.125675
142848272	151.127434
142849107	151.130661
142849203	151.130661
142849447	151.130661
142849908	151.130661
142852603	151.130661
142855126	151.130682
142855322	151.130714
142855726	151.143562
142856407	151.410535
142857177	151.475534
142857253	151.475534
142857494	151.475534
142858884	151.475534
142862115	151.475534
142864411	151.475534
142867598	151.475541
142869347	151.475543
142869486	151.475543
142870434	151.475553
142871151	151.475611
142872193	151.573507
142872878	151.740860
142872900	151.768756
142872993	151.806815
142873084	151.807079
142873174	151.846432
142873267	151.846861
142874130	151.848401
142875305	151.849399
142875392	151.849450
142878256	151.850259
142881627	151.850761
142882615	151.850842
142884712	151.850874
142889180	151.850874
142890050	151.850874
142890943	151.850874
142891271	151.850874
142892590	151.850874
142902667	151.850874
142905730	151.850874
142910131	151.850874
142910528	151.850874
142912794	151.850874
142925621	151.851254
142931282	151.851361
142953033	151.851617
142977579	151.856665
142979007	151.867289
142982466	151.869028
142989184	151.870975
142994655	151.873577
142994659	151.873579
142996609	151.878174
142998999	151.878175
143002736	151.878175
143004863	151.895361
143004867	151.895365
143008220	151.900171
143020013	151.905350
143020622	151.906397
143025252	151.918076
143025362	151.918092
143029172	151.925852
143030826	151.927794
143031815	151.927892
143033394	151.935369
143033943	151.960073
143033966	151.962937
143034272	152.017206
143034354	152.017474
143036353	152.026687
143038891	152.026762
143040636	152.027819
143041128	152.027968
143041949	152.027968
143042936	152.027968
143043676	152.027968
143044207	152.028037
143047789	152.028594
143050693	152.029445
143051203	152.029675
143052145	152.034354
143052553	152.037695
143055061	152.049476
143055361	152.052109
143056426	152.056610
143056879	152.056866
143057414	152.057382
143057679	152.090776
143058509	152.574914
143058673	152.632323
143059651	152.661866
143059930	152.667300
143060702	152.667304
143061681	152.667305
143063917	152.667308
143064168	152.667308
143067285	152.667308
143068041	152.667308
143070519	152.667308
143071316	152.667308
143071526	152.667308
143076433	152.667308
143077434	152.667308
143080250	152.667308
143080404	152.667308
143080994	152.667308
143083569	152.667308
143084292	152.667308
143089306	152.667308
143090818	152.667308
143091950	152.667308
143095139	152.667308
143096757	152.667308
143099084	152.667308
143102761	152.667308
143109096	152.667308
143112596	152.667308
143112848	152.667308
143112868	152.667308
143114079	152.667308
143115514	152.667308
143120221	152.667308
143120277	152.667308
143123264	152.667309
143124097	152.667310
143124890	152.667315
143124954	152.667315
143125024	152.667317
143125546	152.681910
143126282	152.892480
143126412	152.936686
143128846	153.065273
143131198	153.082396
143133257	153.082396
143133947	153.087424
143137722	153.092790
143138922	153.093711
143141142	153.094664
143142438	153.094806
143143140	153.094832
143144315	153.097567
143145622	153.099073
143145772	153.099125
143151832	153.099786
143152871	153.099786
143153576	153.099786
143157721	153.099786
143161466	153.099787
143161647	153.099804
143163534	153.104232
143163611	153.104386
143170001	153.119755
143170011	153.119770
143179755	153.120462
143182652	153.120579
143196407	153.120998
143202859	153.121000
143205794	153.121000
143213258	153.121000
143217578	153.121003
143219843	153.121468
143220389	153.122096
143221764	153.139952
143223077	153.141461
143233033	153.141585
143235636	153.157181
143236461	153.157246
143236621	153.157321
143244912	153.168158
143248995	153.169582
143249169	153.169582
143250382	153.170670
143251130	153.171520
143252313	153.175378
143253637	153.190986
143254051	153.194712
143257889	153.300406
143258593	153.300497
143259857	153.323209
143260676	153.327748
143264110	153.327873
143264569	153.327873
143265403	153.327873
143265748	153.327873
143270772	153.332786
143273167	153.333269
143274630	153.333321
143287423	153.336206
143288346	153.336278
143292699	153.341296
143298260	153.342914
143321426	153.410597
143330425	153.438560
143331495	153.440980
143332263	153.441828
143332925	153.441867
143333681	153.441869
143334125	153.441870
143334895	153.441870
143341972	153.441871
143344169	153.441871
143345797	153.442105
143347138	153.442673
143348046	153.452516
143348428	153.457984
143348595	153.472362
143348640	153.473187
143349061	153.473187
143351195	153.473187
143353756	153.473187
143357895	153.473187
143358195	153.473187
143358572	153.473197
143359562	153.473296
143369029	153.477939
143370560	153.534418
143374498	153.545904
143378018	153.583184
143380279	153.583222
143381206	153.583222
143381519	153.583222
143381539	153.583222
143386399	153.583241
143392906	153.583270
143401061	153.583270
143402732	153.583270
143403984	153.583387
143411878	153.584424
143411916	153.584456
143413145	153.611877
143414228	153.748880
143414251	153.749304
143414451	153.749733
143415186	153.750070
143416374	153.757672
143417730	153.759643
143418602	153.790759
143418618	153.799380
143421132	153.808537
143422016	153.809093
143424548	153.811373
143428439	153.811715
143428695	153.811759
143429903	153.812119
143431044	153.814502
143431064	153.814520
143433531	153.814521
143437284	153.814521
143448452	153.814521
143456210	153.814521
143457803	153.814521
143463990	153.814523
143466787	153.814524
143468541	153.814536
143470194	153.819124
143475352	153.819571
143475589	153.819727
143475766	153.819936
143477380	154.269314
143478393	154.269335
143478686	154.269339
143478822	154.269340
143480358	154.269345
143481924	154.269349
143481993	154.289938
143482012	154.289938
143482134	154.289938
143482333	154.289938
143482475	154.307334
143486024	154.307336
143486663	154.308147
143487431	154.308766
143489673	154.311395
143490191	154.311744
143490521	154.311872
143492184	154.312256
143500779	154.312964
143505151	154.313195
143506434	154.313223
143509310	154.313224
143510681	154.313225
143513108	154.313225
143513403	154.313225
143519944	154.313226
143521038	154.326551
143523655	154.326551
143530170	154.326552
143532284	154.326552
143532615	154.326552
143535644	154.326552
143538955	154.326552
143539702	154.326566
143543774	154.326745
143543885	154.326756
143543942	154.327057
143544175	154.357058
143545370	154.363358
143547450	154.363578
143553804	154.364766
143555178	154.364783
143556183	154.364994
143558806	154.463660
143558826	154.474747
143559652	154.545635
143563660	154.548147
143565790	154.548329
143566165	154.548351
143566244	154.548540
143568611	154.567123
143570282	154.572345
143570381	154.572568
143570793	154.580267
143571879	154.585337
143573051	154.587635
143573556	154.587999
143574648	154.589531
143580582	154.590364
143593372	154.591783
143595064	154.592528
143603986	154.595116
143604454	154.595216
143607517	154.599095
143608860	154.599096
143609178	154.599096
143610856	154.599198
143611841	154.602465
143613431	154.602465
143614708	154.603032
143618926	154.665616
143621917	154.715194
143624134	154.715931
143632422	154.720126
143634794	154.722061
143635751	154.738143
143636098	154.740193
143636124	154.740199
143636233	154.740268
143637426	154.753139
143638175	154.761410
143639612	154.762469
143641929	154.762474
143648125	154.762480
143650548	154.762485
143652664	154.762486
143652988	154.762486
143659350	154.762505
143660866	154.764497
143662195	154.764497
143662934	154.764497
143663715	154.764497
143663872	154.764551
143663878	154.764705
143664071	154.790670
143664353	154.836856
143664653	154.923791
143664802	154.938148
143665251	155.038443
143669656	155.038480
143676036	155.038481
143678794	155.038481
143679560	155.038481
143680432	155.038481
143681132	155.038481
143681984	155.038481
143693567	155.038481
143693823	155.038481
143702238	155.039396
143703866	155.040342
143705930	155.040759
143708756	155.040970
143709101	155.045373
143729205	155.061394
143733972	155.061446
143734548	155.125804
143737281	155.160905
143745212	155.161654
143750077	155.161711
143750947	155.161718
143753007	155.161719
143780400	155.161801
143783976	155.163546
143785990	155.164810
143786178	155.165178
143788132	155.168265
143803335	155.168265
143809324	155.168265
143814499	155.169996
143818712	155.178971
143828531	155.179311
143837941	155.179864
143840494	155.180173
143840854	155.180489
143842689	155.182947
143853374	155.193268
143853531	155.193468
143858334	155.193478
143858752	155.193481
143861327	155.193489
143862095	155.193493
143862748	155.193500
143865937	155.193571
143869088	155.193877
143870030	155.194792
143871047	155.230703
143871263	155.257964
143872803	155.507609
143872929	155.510169
143873302	155.512914
143874151	155.513129
143878866	155.526199
143879654	155.526276
143882653	155.526414
143883198	155.526428
143889311	155.526530
143891976	155.526535
143894861	155.526541
143902300	155.527640
143909784	155.528197
143911628	155.528275
143919933	155.528283
143920714	155.528665
143925859	155.541652
143943655	155.543349
143950747	155.544679
143953106	155.544859
143953414	155.545054
143953674	155.545054
143953830	155.545079
143957551	155.545682
143957639	155.546055
143958949	155.560483
143959059	155.560490
143961283	155.590198
143961582	155.590957
143979639	155.592078
143980851	155.592083
143981144	155.592220
143987402	155.595668
143989575	155.595761
143990348	155.595799
143994738	155.600353
144000863	155.600407
144002776	155.600427
144004396	155.600636
144040075	155.606260
144052356	155.613660
144055271	155.615070
144065135	155.615088
144076256	155.618958
144077530	155.619929
144079898	155.662590
144080857	155.665484
144082530	155.665502
144086877	155.665533
144094104	155.665732
144099180	155.688183
144101525	155.691256
144102856	155.694270
144103446	155.718756
144103798	155.806869
144104463	155.998769
144106862	155.999354
144108723	156.002271
144109597	156.002982
144109670	156.002984
144115796	156.035708
144119363	156.035832
144119705	156.036054
144120453	156.037029
144120998	156.037275
144121290	156.037312
144123479	156.039273
144123771	156.039431
144123886	156.040140
144123966	156.041123
144124104	156.047851
144124190	156.049119
144125642	156.118346
144126000	156.122446
144127519	156.147135
144128365	156.149752
144132974	156.156062
144140871	156.157946
144150288	156.158340
144153330	156.158425
144162984	156.158542
144163206	156.158571
144164827	156.158739
144165321	156.164192
144166168	156.164529
144173630	156.164738
144174335	156.167139
144177700	156.193467
144178184	156.193526
144180702	156.206841
144180831	156.217069
144180840	156.217147
144180878	156.222466
144180931	156.227063
144180963	156.232329
144180992	156.232338
144181227	156.233655
144184547	156.275295
144185174	156.275778
144189073	156.317491
144191891	156.327110
144196949	156.327974
144197087	156.327989
144199079	156.328173
144202254	156.328207
144204085	156.328713
144208331	156.334835
144213363	156.378017
144221779	156.380423
144221817	156.380654
144225599	156.398124
144226813	156.398125
144227440	156.398125
144229858	156.415782
144230383	156.415782
144230518	156.415782
144230566	156.415782
144230830	156.415782
144230895	156.415782
144231217	156.417046
144234092	156.424660
144237483	156.426438
144237850	156.426438
144238425	156.426438
144256621	156.426438
144260337	156.426438
144262436	156.426438
144263494	156.430983
144264291	156.433488
144269697	156.433488
144270921	156.433488
144272603	156.440820
144283347	156.440820
144295546	156.440820
144300542	156.440820
144305246	156.440821
144310656	156.440821
144327125	156.440824
144330456	156.440825
144334429	156.440895
144335092	156.445466
144336090	156.467643
144336371	156.536073
144337890	156.536179
144347650	156.537190
144352274	156.537835
144354595	156.537836
144360208	156.537845
144360814	156.537845
144361054	156.537846
144362792	156.563145
144364787	156.566152
144368519	156.566153
144391086	156.566157
144399528	156.566186
144412273	156.566253
144479690	156.566984
144481830	156.585656
144484858	156.585688
144485785	156.621377
144486094	156.623415
144486291	156.623418
144494160	156.623422
144496290	156.637536
144516506	156.637548
144540786	156.637548
144540915	156.637548
144541450	156.637548
144543975	156.637548
144544284	156.637548
144545104	156.637548
144545537	156.637548
144547432	156.637555
144547514	156.637557
144548985	156.903992
144549195	156.910163
144552488	156.920298
144553094	156.921027
144553669	156.921173
144554079	156.921189
144563613	156.921982
144566938	156.922111
144568421	156.922142
144568732	156.922143
144573638	156.922145
144575505	156.922195
144584207	156.922201
144601046	156.930382
144603167	156.934615
144605262	156.934618
144608742	156.934631
144613931	156.934797
144615526	156.934800
144617082	156.934805
144618006	156.935283
144621273	156.938295
144622787	156.939561
144623740	156.941059
144623894	157.020786
144625072	157.174149
144625506	157.227358
144626197	157.251783
144626298	157.251900
144626459	157.251903
144627033	157.251911
144627474	157.251915
144628028	157.251915
144628528	157.251915
144630406	157.251916
144635914	157.251917
144636514	157.268903
144639142	157.268903
144639383	157.268903
144639783	157.268903
144640515	157.268903
144648651	157.268903
144652635	157.268903
144656861	157.268903
144660549	157.268903
144660692	157.268903
144663617	157.268916
144663846	157.268985
144664375	157.269482
144665557	157.313453
144665663	157.314420
144666526	157.336582
144667120	157.336961
144667398	157.337053
144669170	157.337080
144671047	157.337094
144682898	157.338920
144683331	157.354093
144694025	157.355741
144695339	157.357407
144707561	157.363976
144707886	157.364024
144724003	157.365423
144724182	157.365423
144726602	157.365423
144748667	157.365509
144755595	157.369603
144756669	157.413004
144757809	157.415439
144763077	157.416224
144766213	157.416224
144774894	157.416224
144776904	157.416224
144782779	157.416224
144788005	157.416224
144797047	157.416224
144798837	157.416224
144799895	157.416224
144801690	157.424145
144801986	157.424145
144802066	157.424150
144802539	157.428216
144803174	157.448811
144804508	157.522794
144808151	157.522937
144809703	157.522948
144811965	157.522955
144819086	157.522955
144830820	157.522955
144835506	157.522956
144838646	157.536796
144844872	157.536796
144846955	157.536796
144847128	157.536797
144847366	157.537134
144847367	157.537137
144847526	157.546251
144847762	157.575103
144847795	157.575303
144849287	157.777125
144849627	157.798670
144850277	157.798703
144851202	157.798719
144855555	157.798727
144859367	157.798728
144861833	157.812391
144862962	157.814972
144863046	157.814972
144863628	157.819851
144867783	157.823793
144871542	157.823876
144879493	157.823918
144882570	157.824072
144889806	157.824223
144894361	157.824246
144895867	157.824314
144896125	157.840318
144900586	157.840518
144907190	157.840866
144907363	157.840875
144909423	157.840911
144913002	157.841055
144923620	157.847833
144928891	157.848136
144929460	157.849944
144932885	157.850275
144938284	157.850425
144941824	157.850629
144958835	157.851951
144960973	157.861275
144969605	157.861946
144977050	157.862186
144977403	157.862187
144978586	157.872888
144978683	157.873039
145005074	157.873214
145005102	157.873214
145005974	157.873218
145006476	157.873223
145008615	157.873346
145009758	157.873349
145024613	157.873380
145027217	157.873442
145029502	157.873714
145035733	157.873815
145036672	157.896611
145037290	157.983697
145037920	157.985760
145039525	157.985913
145041566	157.985938
145042932	157.985940
145056736	157.985942
145058402	157.985942
145059799	157.985942
145064800	157.985942
145070045	157.985942
145071706	157.985942
145082821	157.985942
145092872	157.985942
145093405	157.986714
145094440	157.991649
145095047	158.005590
145095088	158.006082
145095838	158.092583
145098983	158.116347
145099083	158.116368
145099912	158.116405
145101698	158.116411
145104801	158.116422
145119300	158.116450
145120975	158.116450
145122894	158.116450
145127999	158.123308
145137344	158.124226
145138667	158.124226
145141234	158.124226
145142245	158.124226
145144679	158.124226
145145943	158.124227
145145961	158.124227
145154616	158.124307
145155003	158.124344
145155606	158.132429
145155799	158.139818
145156508	158.379129
145156523	158.379130
145156900	158.379132
145157084	158.379132
145160670	158.379135
145163033	158.379136
145163874	158.386550
145166390	158.394135
145167167	158.394135
145168714	158.394135
145168996	158.400236
145171739	158.405883
145174629	158.405922
145176112	158.405922
145176132	158.405922
145179432	158.405922
145179669	158.405922
145179817	158.405922
145180153	158.405922
145185306	158.407207
145187839	158.409177
145192352	158.409177
145193863	158.409177
145197016	158.409177
145197049	158.409213
145198558	158.412624
145198686	158.415181
145198941	158.451211
145199524	158.578555
145199674	158.591165
145199820	158.621788
145200057	158.621951
145202653	158.622540
145206900	158.622940
145214033	158.625220
145215112	158.625375
145215861	158.626178
145217196	158.627083
145222808	158.632161
145223791	158.636370
145231305	158.636778
145237657	158.636917
145238863	158.636923
145241117	158.636936
145245110	158.637459
145248083	158.637583
145251756	158.703359
145253320	158.708991
145254759	158.714404
145255561	158.716359
145256147	158.716743
145261792	158.717101
145265333	158.718320
145271917	158.718392
145296929	158.718392
145304209	158.718392
145307129	158.718403
145309374	158.728373
145339301	158.728487
145356943	158.738290
145362679	158.738312
145369081	158.744535
145377481	158.746364
145380959	158.748160
145383793	158.748160
145384001	158.748160
145384746	158.748164
145393304	158.748223
145395041	158.748476
145399999	158.748987
145402701	158.750509
145407970	158.803140
145409521	158.810676
145410724	158.812998
145413813	158.813080
145417535	158.827286
145418799	158.955231
145419097	158.956922
145419333	158.957211
145421096	158.957678
145426747	158.958480
145427016	158.985233
145427180	158.985257
145427235	158.986847
145427933	159.073958
145428225	159.082402
145429228	159.083294
145429397	159.083294
145434073	159.083301
145434334	159.083301
145443348	159.083444
145443734	159.083445
145447900	159.083447
145450185	159.083448
145460206	159.083449
145461303	159.083643
145463251	159.085826
145465545	159.086628
145475883	159.108987
145486398	159.115726
145487346	159.116035
145487432	159.116108
145490831	159.116140
145492435	159.116144
145497142	159.116416
145498223	159.118757
145498417	159.129891
145498419	159.129896
145499252	159.129944
145499805	159.135627
145500625	159.136688
145500821	159.136816
145506912	159.149395
145512313	159.149948
145522421	159.155882
145527954	159.156552
145533269	159.156699
145533346	159.156699
145537631	159.156713
145542437	159.156866
145543603	159.159167
145545378	159.164566
145549046	159.165012
145553242	159.166030
145560634	159.166094
145564827	159.166152
145565024	159.166152
145569484	159.166428
145585492	159.168156
145585937	159.176688
145592624	159.177409
145593103	159.177412
145597465	159.177488
145601150	159.177488
145602856	159.177488
145608850	159.177488
145630207	159.177489
145640589	159.177919
145642625	159.178027
145643515	159.178152
145644895	159.178174
145645439	159.184236
145647315	159.253128
145647349	159.253345
145647730	159.298485
145648391	159.314784
145655337	159.321238
145658397	159.321240
145659437	159.321241
145659903	159.321241
145661925	159.321243
145663652	159.321243
145664088	159.321429
145671660	159.321589
145675486	159.322748
145682852	159.333366
145692974	159.349523
145693121	159.349550
145698576	159.350334
145703179	159.350346
145703795	159.350346
145704905	159.350363
145706588	159.351636
145709271	159.365465
145709756	159.369359
145710317	159.431241
145712404	159.472984
145713075	159.511331
145714824	159.535696
145714826	159.535697
145725631	159.536020
145730444	159.536029
145732922	159.536029
145739329	159.536029
145743297	159.539580
145746203	159.544021
145749313	159.546391
145751130	159.546400
145755268	159.546561
145756341	159.549866
145756424	159.555486
145758868	159.556049
145758917	159.560082
145760499	159.564270
145761000	159.564957
145765770	159.566124
145765933	159.566237
145769549	159.566237
145772060	159.566237
145777369	159.566238
145783011	159.566244
145793156	159.566272
145793288	159.566276
145796668	159.567354
145797595	159.569013
145797994	159.600619
145798151	159.600621
145798220	159.600621
145799824	159.600628
145800294	159.600630
145801203	159.600639
145801715	159.601477
145802293	159.601482
145802440	159.601483
145803493	159.601495
145805535	159.601537
145805784	159.601548
145806109	159.601643
145806561	159.601905
145807206	159.604610
145807216	159.604610
145807459	159.604612
145807665	159.604619
145807997	159.607084
145809896	159.789281
145810939	159.813557
145813898	159.983590
145814004	159.984770
145814833	159.984773
145816755	159.998349
145817157	160.018423
145819661	160.045109
145819882	160.046556
145821101	160.046625
145822734	160.046692
145822914	160.046697
145823364	160.056401
145824852	160.065252
145827588	160.068544
145828624	160.068546
145829321	160.068547
145829418	160.068547
145830322	160.069138
145832859	160.069167
145833743	160.075758
145837060	160.078009
145839502	160.080494
145841028	160.080495
145843546	160.080496
145845348	160.080499
145850454	160.088256
145851216	160.088269
145852124	160.088279
145852271	160.088283
145854996	160.088323
145856562	160.088955
145857948	160.090573
145861030	160.092414
145864564	160.093651
145864951	160.094383
145865613	160.094391
145874321	160.094393
145874484	160.094400
145875600	160.094664
145876087	160.094963
145876327	160.096930
145876984	160.106484
145877348	160.133816
